Annotation Cluster 1	EnrichmentScore:4.81021755101
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0043085~positive regulation of catalytic activity	9	5.84415584416	0.148811374421	35038_AT, 33963_AT, 1974_S_AT, 37096_AT, 37983_AT, 1983_AT, 1355_G_AT, 1901_S_AT, 1910_S_AT	136	520	13528	1.72160633484	1.0	0.954182177286	92.9941835575
GOTERM_BP_FAT	GO:0030155~regulation of cell adhesion	4	2.5974025974	0.157080087422	33963_AT, 1901_S_AT, 35373_AT, 1910_S_AT	136	137	13528	2.9042507514	1.0	0.956824316784	94.0363928448
GOTERM_BP_FAT	GO:0043405~regulation of MAP kinase activity	4	2.5974025974	0.166719338234	37096_AT, 41280_R_AT, 40186_AT, 1901_S_AT	136	141	13528	2.82186065916	1.0	0.953786625574	95.0671977803
GOTERM_BP_FAT	GO:0008284~positive regulation of cell proliferation	7	4.54545454545	0.232792605758	38646_S_AT, 37096_AT, 34618_AT, 1983_AT, 39187_AT, 1901_S_AT, 1910_S_AT	136	414	13528	1.68186984939	1.0	0.975649944069	98.737838526
GOTERM_BP_FAT	GO:0040017~positive regulation of locomotion	3	1.94805194805	0.256049392347	33963_AT, 35373_AT, 1910_S_AT	136	98	13528	3.0450180072	1.0	0.981478315909	99.2404820754
GOTERM_BP_FAT	GO:0045859~regulation of protein kinase activity	6	3.8961038961	0.261889261541	33963_AT, 37096_AT, 41280_R_AT, 1983_AT, 40186_AT, 1901_S_AT	136	345	13528	1.72992327366	1.0	0.982020935912	99.3330902296
GOTERM_BP_FAT	GO:0043549~regulation of kinase activity	6	3.8961038961	0.284843107045	33963_AT, 37096_AT, 41280_R_AT, 1983_AT, 40186_AT, 1901_S_AT	136	357	13528	1.67177459219	1.0	0.982706505916	99.604004447
GOTERM_BP_FAT	GO:0040012~regulation of locomotion	4	2.5974025974	0.300303828111	33963_AT, 37096_AT, 35373_AT, 1910_S_AT	136	192	13528	2.07230392157	1.0	0.985211229322	99.7238916411
GOTERM_BP_FAT	GO:0051338~regulation of transferase activity	6	3.8961038961	0.314050740033	33963_AT, 37096_AT, 41280_R_AT, 1983_AT, 40186_AT, 1901_S_AT	136	372	13528	1.60436432638	1.0	0.984548161498	99.8009809019
GOTERM_BP_FAT	GO:0042325~regulation of phosphorylation	7	4.54545454545	0.321514869469	33963_AT, 37096_AT, 41280_R_AT, 1983_AT, 40186_AT, 1901_S_AT, 1910_S_AT	136	466	13528	1.49419338551	1.0	0.98489598293	99.8338521851
GOTERM_BP_FAT	GO:0019220~regulation of phosphate metabolic process	7	4.54545454545	0.355269239011	33963_AT, 37096_AT, 41280_R_AT, 1983_AT, 40186_AT, 1901_S_AT, 1910_S_AT	136	485	13528	1.43565797453	1.0	0.98664775837	99.9284131938
GOTERM_BP_FAT	GO:0051174~regulation of phosphorus metabolic process	7	4.54545454545	0.355269239011	33963_AT, 37096_AT, 41280_R_AT, 1983_AT, 40186_AT, 1901_S_AT, 1910_S_AT	136	485	13528	1.43565797453	1.0	0.98664775837	99.9284131938
GOTERM_BP_FAT	GO:0045860~positive regulation of protein kinase activity	4	2.5974025974	0.384863687402	33963_AT, 37096_AT, 1983_AT, 1901_S_AT	136	223	13528	1.78422579794	1.0	0.987851873302	99.9670294164
GOTERM_BP_FAT	GO:0033674~positive regulation of kinase activity	4	2.5974025974	0.406423801094	33963_AT, 37096_AT, 1983_AT, 1901_S_AT	136	231	13528	1.72243442832	1.0	0.988929613989	99.9816992755
GOTERM_BP_FAT	GO:0051347~positive regulation of transferase activity	4	2.5974025974	0.430414138487	33963_AT, 37096_AT, 1983_AT, 1901_S_AT	136	240	13528	1.65784313725	1.0	0.99177964582	99.9907350813
GOTERM_BP_FAT	GO:0045321~leukocyte activation	4	2.5974025974	0.435700613083	33963_AT, 1974_S_AT, 35373_AT, 1910_S_AT	136	242	13528	1.6441419543	1.0	0.991721078858	99.9920562649
GOTERM_BP_FAT	GO:0001932~regulation of protein amino acid phosphorylation	3	1.94805194805	0.517457783303	41280_R_AT, 1983_AT, 1910_S_AT	136	173	13528	1.72492349541	1.0	0.994965231369	99.9993995438
GOTERM_BP_FAT	GO:0001775~cell activation	4	2.5974025974	0.548843580964	33963_AT, 1974_S_AT, 35373_AT, 1910_S_AT	136	287	13528	1.38634966182	1.0	0.996328765746	99.9998020479
GOTERM_BP_FAT	GO:0031399~regulation of protein modification process	3	1.94805194805	0.797122229839	41280_R_AT, 1983_AT, 1910_S_AT	136	295	13528	1.01156530409	1.0	0.99986735113	99.9999999996
GOTERM_BP_FAT	GO:0032268~regulation of cellular protein metabolic process	4	2.5974025974	0.856806414639	37983_AT, 41280_R_AT, 1983_AT, 1910_S_AT	136	474	13528	0.839414246711	1.0	0.999965306121	100.0
Annotation Cluster 42	EnrichmentScore:0.459842807055
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0014706~striated muscle tissue development	3	1.94805194805	0.333486721561	35038_AT, 31621_S_AT, 1901_S_AT	136	119	13528	2.50766188828	1.0	0.985811053785	99.8761408633
GOTERM_BP_FAT	GO:0007517~muscle organ development	4	2.5974025974	0.352230177055	35038_AT, 31621_S_AT, 1901_S_AT, 37711_AT	136	211	13528	1.88569835517	1.0	0.986427200658	99.9226375317
GOTERM_BP_FAT	GO:0060537~muscle tissue development	3	1.94805194805	0.35527649159	35038_AT, 31621_S_AT, 1901_S_AT	136	125	13528	2.38729411765	1.0	0.986245852197	99.9284264793
Annotation Cluster 43	EnrichmentScore:0.458075347392
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0046983~protein dimerization activity	8	5.19480519481	0.210875345873	1974_S_AT, 37983_AT, 36328_AT, 34606_S_AT, 1419_G_AT, 36378_AT, 1901_S_AT, 1910_S_AT	117	542	12983	1.63787176333	1.0	0.893625078684	96.1785280669
GOTERM_MF_FAT	GO:0042802~identical protein binding	8	5.19480519481	0.347112627516	36328_AT, 38482_AT, 1419_G_AT, 31576_AT, 38201_AT, 36378_AT, 1901_S_AT, 1910_S_AT	117	640	12983	1.38707264957	1.0	0.951464012479	99.7196589475
GOTERM_MF_FAT	GO:0042803~protein homodimerization activity	4	2.5974025974	0.577135430877	36328_AT, 1419_G_AT, 36378_AT, 1910_S_AT	117	334	12983	1.32893187983	1.0	0.988589630607	99.9992961666
Annotation Cluster 44	EnrichmentScore:0.43773830189
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0003006~reproductive developmental process	5	3.24675324675	0.26589046937	32717_AT, 36328_AT, 1983_AT, 35439_AT, 1910_S_AT	136	262	13528	1.89829366861	1.0	0.981294204078	99.3902984823
GOTERM_BP_FAT	GO:0008406~gonad development	3	1.94805194805	0.307816096007	1983_AT, 35439_AT, 1910_S_AT	136	112	13528	2.6643907563	1.0	0.983989903293	99.7689373626
GOTERM_BP_FAT	GO:0048608~reproductive structure development	3	1.94805194805	0.358884929089	1983_AT, 35439_AT, 1910_S_AT	136	126	13528	2.36834733894	1.0	0.986187212339	99.9347569214
GOTERM_BP_FAT	GO:0045137~development of primary sexual characteristics	3	1.94805194805	0.362486137864	1983_AT, 35439_AT, 1910_S_AT	136	127	13528	2.34969893469	1.0	0.986527712285	99.9405474125
GOTERM_BP_FAT	GO:0007548~sex differentiation	3	1.94805194805	0.446257613345	1983_AT, 35439_AT, 1910_S_AT	136	151	13528	1.97623685236	1.0	0.991624839441	99.9941830044
GOTERM_BP_FAT	GO:0022402~cell cycle process	7	4.54545454545	0.497443579374	1974_S_AT, 38816_AT, 38201_AT, 1983_AT, 35439_AT, 966_AT, 1910_S_AT	136	565	13528	1.23237896929	1.0	0.994385002858	99.9988259409
Annotation Cluster 45	EnrichmentScore:0.420322366429
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0000082~G1/S transition of mitotic cell cycle	3	1.94805194805	0.107529944177	38201_AT, 1983_AT, 1910_S_AT	136	56	13528	5.32878151261	1.0	0.957513855423	84.6955231707
GOTERM_BP_FAT	GO:0051329~interphase of mitotic cell cycle	3	1.94805194805	0.274564041208	38201_AT, 1983_AT, 1910_S_AT	136	103	13528	2.89720159909	1.0	0.982086899548	99.498870145
GOTERM_BP_FAT	GO:0051325~interphase	3	1.94805194805	0.285666908579	38201_AT, 1983_AT, 1910_S_AT	136	106	13528	2.81520532741	1.0	0.982347377622	99.6114639597
GOTERM_BP_FAT	GO:0022402~cell cycle process	7	4.54545454545	0.497443579374	1974_S_AT, 38816_AT, 38201_AT, 1983_AT, 35439_AT, 966_AT, 1910_S_AT	136	565	13528	1.23237896929	1.0	0.994385002858	99.9988259409
GOTERM_BP_FAT	GO:0007049~cell cycle	9	5.84415584416	0.514432308974	1974_S_AT, 36421_AT, 38816_AT, 33246_AT, 38201_AT, 1983_AT, 35439_AT, 966_AT, 1910_S_AT	136	776	13528	1.15365372953	1.0	0.994872013653	99.999334315
GOTERM_BP_FAT	GO:0022403~cell cycle phase	5	3.24675324675	0.596158072449	38816_AT, 38201_AT, 1983_AT, 966_AT, 1910_S_AT	136	414	13528	1.20133560671	1.0	0.997450294592	99.999968182
GOTERM_BP_FAT	GO:0000278~mitotic cell cycle	3	1.94805194805	0.887721883311	38201_AT, 1983_AT, 1910_S_AT	136	370	13528	0.806518282989	1.0	0.999989544964	100.0
Annotation Cluster 46	EnrichmentScore:0.418195867587
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0008283~cell proliferation	8	5.19480519481	0.146006800358	1974_S_AT, 38604_AT, 31621_S_AT, 38816_AT, 1419_G_AT, 38201_AT, 1901_S_AT, 1910_S_AT	136	436	13528	1.82514840799	1.0	0.95513199316	92.6034363638
GOTERM_BP_FAT	GO:0031667~response to nutrient levels	3	1.94805194805	0.587965380463	1974_S_AT, 38604_AT, 1910_S_AT	136	197	13528	1.5147805315	1.0	0.997394695831	99.9999556813
GOTERM_BP_FAT	GO:0009991~response to extracellular stimulus	3	1.94805194805	0.648167957962	1974_S_AT, 38604_AT, 1910_S_AT	136	220	13528	1.3564171123	1.0	0.998520577845	99.9999967285
Annotation Cluster 47	EnrichmentScore:0.416808055058
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	domain:Peptidase S1	3	1.94805194805	0.192229165511	33963_AT, 679_AT, 37096_AT, 37105_AT	146	106	19113	3.7050271388	1.0	0.996080769088	95.8694262825
INTERPRO	IPR001314:Peptidase S1A, chymotrypsin	3	1.94805194805	0.222255187223	33963_AT, 679_AT, 37096_AT, 37105_AT	143	104	16659	3.3604760624	1.0	0.989643323225	96.9981446574
INTERPRO	IPR018114:Peptidase S1/S6, chymotrypsin/Hap, active site	3	1.94805194805	0.225392405726	33963_AT, 679_AT, 37096_AT, 37105_AT	143	105	16659	3.32847152847	1.0	0.9882242937	97.1626969966
INTERPRO	IPR001254:Peptidase S1 and S6, chymotrypsin/Hap	3	1.94805194805	0.260064686226	33963_AT, 679_AT, 37096_AT, 37105_AT	143	116	16659	3.01284060767	1.0	0.98846202218	98.50201736
SMART	SM00020:Tryp_SPc	3	1.94805194805	0.333879930612	33963_AT, 679_AT, 37096_AT, 37105_AT	94	116	9079	2.49789068232	1.0	0.995168001321	98.9442307106
GOTERM_MF_FAT	GO:0004252~serine-type endopeptidase activity	3	1.94805194805	0.401186985718	33963_AT, 679_AT, 37096_AT, 37105_AT	117	154	12983	2.16167166167	1.0	0.967950104402	99.9148608326
GOTERM_MF_FAT	GO:0008233~peptidase activity	7	4.54545454545	0.407136635623	33963_AT, 40350_AT, 679_AT, 37096_AT, 822_S_AT, 34618_AT, 37105_AT, 37172_AT	117	574	12983	1.35324160934	1.0	0.968089538661	99.9258087908
GOTERM_MF_FAT	GO:0004175~endopeptidase activity	5	3.24675324675	0.43224331596	33963_AT, 40350_AT, 679_AT, 37096_AT, 822_S_AT, 37105_AT	117	375	12983	1.47954415954	1.0	0.974383247241	99.9591385179
SP_PIR_KEYWORDS	zymogen	3	1.94805194805	0.468798733648	679_AT, 37096_AT, 37105_AT, 37172_AT	148	206	19235	1.89271188664	1.0	0.945525673714	99.9805449661
GOTERM_MF_FAT	GO:0008236~serine-type peptidase activity	3	1.94805194805	0.474124754161	33963_AT, 679_AT, 37096_AT, 37105_AT	117	178	12983	1.87021031403	1.0	0.979508710486	99.9857904215
GOTERM_MF_FAT	GO:0017171~serine hydrolase activity	3	1.94805194805	0.479965180204	33963_AT, 679_AT, 37096_AT, 37105_AT	117	180	12983	1.84943019943	1.0	0.979585680492	99.9878178639
SP_PIR_KEYWORDS	Protease	5	3.24675324675	0.508019824399	40350_AT, 679_AT, 37096_AT, 34618_AT, 37105_AT, 37172_AT	148	484	19235	1.34262620058	1.0	0.958089656023	99.9930961968
GOTERM_MF_FAT	GO:0070011~peptidase activity, acting on L-amino acid peptides	6	3.8961038961	0.54692351209	33963_AT, 40350_AT, 679_AT, 37096_AT, 822_S_AT, 37105_AT, 37172_AT	117	549	12983	1.21274111438	1.0	0.985503434778	99.9981778396
GOTERM_BP_FAT	GO:0006508~proteolysis	9	5.84415584416	0.83501391483	33963_AT, 40350_AT, 679_AT, 37096_AT, 822_S_AT, 38674_AT, 34618_AT, 32250_AT, 37105_AT, 37172_AT	136	1054	13528	0.849369349258	1.0	0.999947320399	100.0
Annotation Cluster 48	EnrichmentScore:0.408830647664
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0044456~synapse part	5	3.24675324675	0.212508880777	33293_AT, 38236_AT, 32279_AT, 1355_G_AT, 1901_S_AT	124	246	12782	2.09513506425	1.0	0.947720815949	95.1116505976
SP_PIR_KEYWORDS	cell junction	5	3.24675324675	0.363940570235	33293_AT, 38236_AT, 38482_AT, 39511_AT, 32279_AT	148	399	19235	1.62864932602	1.0	0.897352640821	99.7782759328
GOTERM_CC_FAT	GO:0045211~postsynaptic membrane	3	1.94805194805	0.373913035006	33293_AT, 38236_AT, 1901_S_AT	124	135	12782	2.29068100358	1.0	0.970162669515	99.7304299991
GOTERM_CC_FAT	GO:0045202~synapse	5	3.24675324675	0.446855995497	33293_AT, 38236_AT, 32279_AT, 1355_G_AT, 1901_S_AT	124	355	12782	1.45184007269	1.0	0.981889257423	99.943635672
SP_PIR_KEYWORDS	synapse	3	1.94805194805	0.485884982484	33293_AT, 38236_AT, 32279_AT	148	213	19235	1.83051008755	1.0	0.951067503755	99.9874903133
GOTERM_CC_FAT	GO:0030054~cell junction	6	3.8961038961	0.56122484396	33293_AT, 38236_AT, 38482_AT, 1575_AT, 39511_AT, 32279_AT	124	518	12782	1.19398430689	1.0	0.988152930746	99.9969795832
Annotation Cluster 49	EnrichmentScore:0.386464129579
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_FAT	GO:0044459~plasma membrane part	28	18.1818181818	0.104097978618	38926_AT, 33530_AT, 41703_R_AT, 34467_G_AT, 37968_AT, 1355_G_AT, 33293_AT, 37983_AT, 34618_AT, 35121_AT, 1575_AT, 606_AT, 37953_S_AT, 39511_AT, 40350_AT, 38236_AT, 35595_AT, 32084_AT, 1112_G_AT, 1331_S_AT, 1901_S_AT, 1786_AT, 33371_S_AT, 38482_AT, 40317_AT, 37097_AT, 32279_AT, 34436_AT	124	2203	12782	1.31014891717	0.999999999906	0.900580666833	75.0622745416
SP_PIR_KEYWORDS	cell membrane	22	14.2857142857	0.164672478847	40350_AT, 33530_AT, 35903_AT, 38236_AT, 41703_R_AT, 35595_AT, 1112_G_AT, 1331_S_AT, 37968_AT, 34467_G_AT, 33371_S_AT, 31987_AT, 33293_AT, 35090_G_AT, 37983_AT, 34249_AT, 38482_AT, 35091_AT, 34618_AT, 37953_S_AT, 40317_AT, 32279_AT, 35566_F_AT	148	2194	19235	1.30321638868	1.0	0.664846977669	91.1994964851
UP_SEQ_FEATURE	topological domain:Extracellular	25	16.2337662338	0.241848966345	32469_AT, 38926_AT, 32439_AT, 40350_AT, 38236_AT, 33077_AT, 37408_AT, 32084_AT, 1112_G_AT, 37968_AT, 34467_G_AT, 1331_S_AT, 36378_AT, 1355_G_AT, 1901_S_AT, 39469_S_AT, 1786_AT, 31987_AT, 33685_AT, 35090_G_AT, 37983_AT, 35091_AT, 35121_AT, 38482_AT, 37953_S_AT, 40317_AT	146	2719	19113	1.20366825031	1.0	0.997962881953	98.3967180633
GOTERM_CC_FAT	GO:0005887~integral to plasma membrane	15	9.74025974026	0.251532109183	40350_AT, 38926_AT, 33530_AT, 38236_AT, 1331_S_AT, 37968_AT, 34467_G_AT, 1355_G_AT, 1786_AT, 37983_AT, 35121_AT, 37953_S_AT, 40317_AT, 37097_AT, 34436_AT	124	1188	12782	1.30152329749	1.0	0.952267044463	97.4278444893
GOTERM_CC_FAT	GO:0031226~intrinsic to plasma membrane	15	9.74025974026	0.278730319559	40350_AT, 38926_AT, 33530_AT, 38236_AT, 1331_S_AT, 37968_AT, 34467_G_AT, 1355_G_AT, 1786_AT, 37983_AT, 35121_AT, 37953_S_AT, 40317_AT, 37097_AT, 34436_AT	124	1215	12782	1.27260055755	1.0	0.961895456409	98.3886178945
SP_PIR_KEYWORDS	membrane	50	32.4675324675	0.447558886094	33077_AT, 37968_AT, 1355_G_AT, 39469_S_AT, 33685_AT, 33293_AT, 35090_G_AT, 1575_AT, 936_S_AT, 31715_AT, 40350_AT, 38236_AT, 35595_AT, 1112_G_AT, 36696_AT, 1901_S_AT, 1786_AT, 31987_AT, 37097_AT, 919_AT, 40294_AT, 34436_AT, 35566_F_AT, 34233_I_AT, 38926_AT, 33530_AT, 35903_AT, 41703_R_AT, 37408_AT, 34467_G_AT, 38128_AT, 1910_S_AT, 37983_AT, 34249_AT, 35091_AT, 35121_AT, 34618_AT, 37953_S_AT, 1391_S_AT, 606_AT, 32439_AT, 32469_AT, 33080_S_AT, 38229_AT, 32084_AT, 1331_S_AT, 36378_AT, 33371_S_AT, 38482_AT, 40317_AT, 32279_AT	148	6256	19235	1.03873254649	1.0	0.94226566447	99.9669617642
GOTERM_CC_FAT	GO:0005886~plasma membrane	38	24.6753246753	0.482478974369	38926_AT, 33530_AT, 35903_AT, 41703_R_AT, 32717_AT, 37968_AT, 34467_G_AT, 35367_AT, 1355_G_AT, 679_AT, 33293_AT, 35090_G_AT, 37983_AT, 34249_AT, 35091_AT, 34618_AT, 35121_AT, 1575_AT, 37953_S_AT, 606_AT, 39511_AT, 40350_AT, 38236_AT, 35595_AT, 32084_AT, 1112_G_AT, 1331_S_AT, 36378_AT, 1901_S_AT, 1786_AT, 33371_S_AT, 31987_AT, 38482_AT, 37097_AT, 40317_AT, 919_AT, 32279_AT, 37105_AT, 34436_AT, 35566_F_AT	124	3777	12782	1.03708353617	1.0	0.982896511553	99.9756918895
UP_SEQ_FEATURE	topological domain:Cytoplasmic	27	17.5324675325	0.499117666026	38926_AT, 33077_AT, 37408_AT, 34467_G_AT, 37968_AT, 1355_G_AT, 39469_S_AT, 33685_AT, 35090_G_AT, 37983_AT, 35121_AT, 35091_AT, 1575_AT, 37953_S_AT, 936_S_AT, 40350_AT, 32439_AT, 32469_AT, 38236_AT, 32084_AT, 1112_G_AT, 1331_S_AT, 36378_AT, 1901_S_AT, 1786_AT, 31987_AT, 38482_AT, 40317_AT	146	3374	19113	1.04759807066	1.0	0.999992556074	99.9967062127
SP_PIR_KEYWORDS	receptor	13	8.44155844156	0.55538460027	38926_AT, 38236_AT, 35595_AT, 34539_AT, 37408_AT, 1331_S_AT, 37968_AT, 34467_G_AT, 1355_G_AT, 1901_S_AT, 1786_AT, 37983_AT, 35566_F_AT	148	1583	19235	1.06731573646	1.0	0.967747312282	99.9982409753
SP_PIR_KEYWORDS	transmembrane	36	23.3766233766	0.74350439651	38926_AT, 33077_AT, 37408_AT, 34467_G_AT, 37968_AT, 1355_G_AT, 38128_AT, 1910_S_AT, 39469_S_AT, 33685_AT, 33293_AT, 35090_G_AT, 37983_AT, 35091_AT, 35121_AT, 1575_AT, 37953_S_AT, 936_S_AT, 31715_AT, 32469_AT, 32439_AT, 40350_AT, 38236_AT, 32084_AT, 1112_G_AT, 1331_S_AT, 36378_AT, 36696_AT, 1901_S_AT, 1786_AT, 31987_AT, 38482_AT, 37097_AT, 40317_AT, 40294_AT, 34436_AT, 35566_F_AT	148	4973	19235	0.940837278058	1.0	0.994226280017	99.9999989568
UP_SEQ_FEATURE	transmembrane region	35	22.7272727273	0.760889012297	38926_AT, 33077_AT, 37408_AT, 34467_G_AT, 37968_AT, 1355_G_AT, 38128_AT, 1910_S_AT, 39469_S_AT, 33685_AT, 33293_AT, 35090_G_AT, 37983_AT, 35091_AT, 35121_AT, 1575_AT, 37953_S_AT, 936_S_AT, 31715_AT, 32469_AT, 32439_AT, 40350_AT, 38236_AT, 32084_AT, 1112_G_AT, 1331_S_AT, 36378_AT, 36696_AT, 1901_S_AT, 1786_AT, 31987_AT, 38482_AT, 40317_AT, 37097_AT, 40294_AT, 34436_AT	146	4911	19113	0.932983824403	1.0	0.999999998291	99.9999999471
GOTERM_CC_FAT	GO:0031224~intrinsic to membrane	44	28.5714285714	0.971057642135	38926_AT, 33530_AT, 35903_AT, 33077_AT, 41703_R_AT, 34539_AT, 37408_AT, 37968_AT, 34467_G_AT, 1355_G_AT, 38128_AT, 1910_S_AT, 39469_S_AT, 33685_AT, 33293_AT, 35090_G_AT, 35956_S_AT, 37983_AT, 35091_AT, 35121_AT, 1575_AT, 37953_S_AT, 936_S_AT, 31715_AT, 32469_AT, 32439_AT, 40350_AT, 38236_AT, 32084_AT, 1112_G_AT, 1331_S_AT, 36378_AT, 36696_AT, 1901_S_AT, 1786_AT, 31987_AT, 40271_AT, 38482_AT, 37097_AT, 40317_AT, 919_AT, 32279_AT, 40294_AT, 34436_AT, 35566_F_AT	124	5485	12782	0.826900344047	1.0	0.99999384729	100.0
GOTERM_CC_FAT	GO:0016021~integral to membrane	40	25.974025974	0.989933221926	38926_AT, 33530_AT, 33077_AT, 34539_AT, 37408_AT, 37968_AT, 34467_G_AT, 1355_G_AT, 38128_AT, 1910_S_AT, 39469_S_AT, 33685_AT, 33293_AT, 35090_G_AT, 35956_S_AT, 37983_AT, 35091_AT, 35121_AT, 1575_AT, 37953_S_AT, 936_S_AT, 31715_AT, 32469_AT, 32439_AT, 40350_AT, 38236_AT, 32084_AT, 1112_G_AT, 1331_S_AT, 36378_AT, 36696_AT, 1901_S_AT, 1786_AT, 31987_AT, 40271_AT, 38482_AT, 37097_AT, 40317_AT, 40294_AT, 34436_AT, 35566_F_AT	124	5297	12782	0.778407741448	1.0	0.999999320083	100.0
Annotation Cluster 50	EnrichmentScore:0.353803120191
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_BP_FAT	GO:0051056~regulation of small GTPase mediated signal transduction	5	3.24675324675	0.244050090645	40959_AT, 33080_S_AT, 32148_AT, 33027_AT, 1901_S_AT	136	252	13528	1.97362278245	1.0	0.978641343308	99.0110100335
GOTERM_MF_FAT	GO:0060589~nucleoside-triphosphatase regulator activity	6	3.8961038961	0.309566952357	35038_AT, 40959_AT, 33080_S_AT, 32148_AT, 33027_AT, 32680_AT	117	413	12983	1.61209412057	1.0	0.938554945926	99.394082492
GOTERM_BP_FAT	GO:0046578~regulation of Ras protein signal transduction	4	2.5974025974	0.349500060952	40959_AT, 32148_AT, 33027_AT, 1901_S_AT	136	210	13528	1.89467787115	1.0	0.987083958499	99.9170784323
GOTERM_MF_FAT	GO:0005083~small GTPase regulator activity	4	2.5974025974	0.444550462994	40959_AT, 32148_AT, 33027_AT, 32680_AT	117	274	12983	1.61993886081	1.0	0.973111638029	99.9697920947
INTERPRO	IPR011993:Pleckstrin homology-type	4	2.5974025974	0.479193338887	40959_AT, 32148_AT, 33027_AT, 41280_R_AT	143	303	16659	1.53790763692	1.0	0.999833139425	99.9888265435
GOTERM_MF_FAT	GO:0030695~GTPase regulator activity	5	3.24675324675	0.48943418305	40959_AT, 33080_S_AT, 32148_AT, 33027_AT, 32680_AT	117	404	12983	1.373339257	1.0	0.977989386066	99.9905438198
INTERPRO	IPR001849:Pleckstrin homology	3	1.94805194805	0.686827593716	40959_AT, 32148_AT, 33027_AT	143	277	16659	1.26169498372	1.0	0.99999883039	99.9999907283
SMART	SM00233:PH	3	1.94805194805	0.781484458304	40959_AT, 32148_AT, 33027_AT	94	277	9079	1.04604808357	1.0	0.999999504483	99.9999960062
Annotation Cluster 51	EnrichmentScore:0.311875180523
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
UP_SEQ_FEATURE	repeat:LRR 1	4	2.5974025974	0.434848824177	34972_S_AT, 35903_AT, 35069_AT, 1355_G_AT	146	318	19113	1.64667872835	1.0	0.999981410819	99.9800314119
UP_SEQ_FEATURE	repeat:LRR 2	4	2.5974025974	0.436850861029	34972_S_AT, 35903_AT, 35069_AT, 1355_G_AT	146	319	19113	1.64151672607	1.0	0.999976240036	99.9810617271
SP_PIR_KEYWORDS	leucine-rich repeat	4	2.5974025974	0.447547825716	34972_S_AT, 35903_AT, 35069_AT, 1355_G_AT	148	322	19235	1.61448715797	1.0	0.944701870218	99.9669528287
UP_SEQ_FEATURE	repeat:LRR 3	3	1.94805194805	0.665255280092	34972_S_AT, 35903_AT, 35069_AT	146	299	19113	1.31348788198	1.0	0.999999902383	99.9999919649
Annotation Cluster 52	EnrichmentScore:0.292547621425
Category	Term	Count	%	Pvalue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_MF_FAT	GO:0003924~GTPase activity	4	2.5974025974	0.291871897498	33371_S_AT, 33080_S_AT, 606_AT, 919_AT	117	211	12983	2.10361728845	1.0	0.929573729101	99.1411726897
UP_SEQ_FEATURE	nucleotide phosphate-binding region:GTP	4	2.5974025974	0.388177691025	33371_S_AT, 606_AT, 919_AT, 37905_R_AT	146	295	19113	1.77506384955	1.0	0.999952957051	99.9347212837
SP_PIR_KEYWORDS	gtp-binding	4	2.5974025974	0.461481680462	33371_S_AT, 606_AT, 919_AT, 37905_R_AT	148	329	19235	1.58013636737	1.0	0.946647444889	99.9765963747
GOTERM_BP_FAT	GO:0007264~small GTPase mediated signal transduction	4	2.5974025974	0.59029824205	33371_S_AT, 606_AT, 33246_AT, 919_AT	136	305	13528	1.30453230473	1.0	0.997420250337	99.9999596446
GOTERM_MF_FAT	GO:0005525~GTP binding	4	2.5974025974	0.650317207327	33371_S_AT, 606_AT, 919_AT, 37905_R_AT	117	372	12983	1.19318077383	1.0	0.994696801618	99.999948726
GOTERM_MF_FAT	GO:0019001~guanyl nucleotide binding	4	2.5974025974	0.668030509671	33371_S_AT, 606_AT, 919_AT, 37905_R_AT	117	382	12983	1.16194567503	1.0	0.994930058752	99.999974956
